HIP, HD, RAdeg, DEdeg, RAhms, DEdms, Plx(mas), e_Plx(mas), distance_Plx(pc), Vmag, MV, MV_error, VTmag, MVt, MVt_error, B_menos_V(mag), BT_menos_VT(mag)
15439,\N,49.7431538,-36.39265929,3,-36,48.81,2.61,20.4876,11.84,10.282544038282607,0.11622524187679151,\N,\N,\N,1.54,\N
45170,"79096",138.07443958,14.99544127,9,14,48.83,0.92,20.4792,6.49,4.933433621420617,0.04091728555899632,6.568,5.0114336214206165,0.04091728555899632,0.731,0.855
64408,"114613",198.01444495,-37.80313606,13,-37,48.83,0.79,20.4792,4.85,3.2934336214206166,0.03513440301330473,4.928,3.3714336214206178,0.03513440301330473,0.693,0.796
105712,"203244",321.1684188,-68.22824529,21,-68,48.86,0.81,20.4666,6.98,5.424767313187091,0.03600191997664837,7.065,5.50976731318709,0.03600191997664837,0.723,0.814
45038,"78154",137.59802574,67.13423886,9,67,48.87,0.62,20.4625,4.8,3.24521169514086,0.027550340328361678,4.87,3.3152116951408583,0.027550340328361678,0.489,0.53
103768,"199981",315.41221731,-32.5241821,21,-32,48.87,1.71,20.4625,9.37,7.815211695140858,0.07601257146333662,9.54,7.985211695140858,0.07601257146333618,1.239,1.53
5896,"7788",18.93956391,-68.87623708,1,-68,48.94,0.53,20.4332,4.25,2.698319825078853,0.023517069308228944,8.439,6.887319825078853,0.023517069308228944,0.48,\N
19832,\N,63.78948341,-4.41809253,4,-4,48.95,4.49,20.429,9.38,7.828763480695784,0.19974247776129417,9.517,7.965763480695783,0.19974247776129328,1.209,1.366
50156,\N,153.58027883,21.0752515,10,21,48.95,1.71,20.429,10.01,8.458763480695783,0.07588824128262939,10.195,8.643763480695783,0.07588824128263028,1.247,1.48
57459,\N,176.6770235,-14.01247378,11,-14,48.95,3,20.429,11.68,10.128763480695783,0.13325009042766567,\N,\N,\N,1.478,\N
97222,"186858",296.38968002,33.60305635,19,33,49.09,1.43,20.3707,7.68,6.1349651604993465,0.06327325968213948,7.715,6.169965160499347,0.06327325968213948,1,1.092
113602,\N,345.13866696,-23.95202473,23,-23,49.15,3.03,20.3459,11.56,10.01761761084077,0.13403694035385172,\N,\N,\N,1.526,\N
518,"123",1.56474395,58.43668966,0,58,49.3,1.05,20.284,5.98,4.44423459638615,0.04625539302456305,6.266,4.73023459638615,0.04625539302456305,0.687,0.736
9884,"12929",31.79285757,23.46277743,2,23,49.48,0.99,20.2102,2.01,0.482148454785416,0.04345280154540454,2.152,0.6241484547854164,0.04345280154540454,1.151,1.372
21765,\N,70.1221915,-9.19583388,4,-9,49.58,4.13,20.1694,10.27,8.746532612159013,0.1813031620437835,10.605,9.081532612159014,0.1813031620437835,1.49,1.392
59780,"106549",183.8623293,-31.09394854,12,-31,49.62,3.08,20.1532,9.74,8.218283799680952,0.13496059065458876,9.971,8.449283799680952,0.13496059065458876,1.383,1.599
57361,\N,176.39308155,-20.35362627,11,-20,49.63,3.55,20.1491,11.79,10.268721375986617,0.15558965645098155,\N,\N,\N,1.482,\N
62229,"110810",191.31096071,-57.35768284,12,-57,49.71,0.95,20.1167,7.82,6.302218815694997,0.04150372127046209,7.925,6.407218815694997,0.04150372127046209,0.937,1.091
27803,\N,88.25118913,-5.99400202,5,-5,49.74,1.66,20.1045,9.7,8.183528904669586,0.0724966500014812,9.803,8.286528904669588,0.0724966500014812,1.321,1.606
110778,"212697",336.64228154,-16.74214759,22,-16,49.8,2.54,20.0803,5.55,4.036146713798589,0.11085000251877997,5.587,4.073146713798588,0.11085000251877997,0.618,0.683
94225,"178445",287.71798899,-47.15707728,19,-47,49.84,1.51,20.0642,9.36,7.8478901682555655,0.06580913198604188,9.516,8.003890168255566,0.06580913198604188,1.318,1.584
82396,"151680",252.54268738,-34.29260982,16,-34,49.85,0.81,20.0602,2.29,0.7783258132383732,0.03528680986042687,\N,\N,\N,1.144,\N
62374,\N,191.75683366,46.62666333,12,46,49.89,2.32,20.0441,11.71,10.20006751969591,0.10105135447703528,\N,\N,\N,\N,\N
1295,\N,4.05910638,19.86228962,0,19,49.91,21.56,20.0361,11.79,10.280937849330611,1.003926797180604,\N,\N,\N,1.485,\N
94368,\N,288.10644051,-55.86837187,19,-55,50.04,2.72,19.984,11.31,9.80658650510691,0.11815012729608743,\N,\N,\N,1.45,\N
38657,"64468",118.7250404,19.23744468,7,19,50.05,1.05,19.98,7.76,6.257020409076688,0.04556205026549742,7.867,6.364020409076689,0.04556205026549742,0.95,1.151
21421,"29139",68.98000195,16.50976164,4,16,50.09,0.95,19.9641,0.87,-0.6312448415524274,0.041188783922609495,1.16,-0.3412448415524274,0.041188783922609495,1.538,1.777
1720,\N,5.40633478,-46.09173618,0,-46,50.1,3.98,19.9601,12.21,10.709188629336229,0.17286846077729567,\N,\N,\N,1.537,\N
105336,\N,320.04356389,-67.65177667,21,-67,50.15,3.31,19.9402,10.9,9.401354686782184,0.1435301700504823,\N,\N,\N,1.45,\N
112527,"216520",341.88617881,83.69674476,22,83,50.15,0.64,19.9402,7.53,6.0313546867821834,0.027713216242783556,7.625,6.126354686782184,0.027713216242783556,0.867,1.006
102235,\N,310.73658394,-18.91626852,20,-18,50.17,13.14,19.9322,10.8,9.30222050513876,0.5822965036800714,\N,\N,\N,1.45,\N
102357,"352860",311.09147356,19.75114435,20,19,50.18,1.99,19.9283,10.29,8.792653284892959,0.08615977605291558,10.587,9.08965328489296,0.08615977605291558,1.457,1.56
42430,"73752",129.78362446,-22.6629058,8,-22,50.2,0.98,19.9203,5.05,3.553518585725098,0.042396680460957015,5.172,3.675518585725098,0.042396680460957015,0.72,0.826
67620,"120690",207.83625055,-24.38977243,13,-24,50.2,0.85,19.9203,6.43,4.933518585725097,0.03677147354318411,\N,\N,\N,0.703,\N
25119,"35112",80.65607665,2.6035294,5,2,50.24,1.52,19.9045,7.76,6.2652481536456985,0.06571747008956264,7.899,6.404248153645698,0.06571747008956264,0.98,1.149
3261,\N,10.37798776,-33.62495401,0,-33,50.29,1.93,19.8847,10.58,9.087408178104637,0.08337643824547847,10.646,9.153408178104637,0.08337643824547936,1.432,2.354
114242,"218422",347.06338007,-24.74291973,23,-24,50.3,10.82,19.8807,10.2,8.707839925279636,0.474515503925085,10.27,8.777839925279636,0.474515503925085,1.12,1.453
10072,\N,32.39926138,-14.35821908,2,-14,50.34,3.34,19.8649,11.78,10.289566056061721,0.14428662306304574,\N,\N,\N,1.517,\N
75718,"137763",232.0398687,-9.34718625,15,-9,50.34,1.11,19.8649,6.89,5.399566056061721,0.047888858314240945,6.947,5.456566056061719,0.047888858314240945,0.788,0.936
31592,"47205",99.17082883,-19.25570928,6,-19,50.41,0.7,19.8373,3.95,2.462583487190753,0.030155294540594735,4.07,2.582583487190754,0.030155294540594735,1.037,1.246
15844,\N,51.0264225,23.78534067,3,23,50.54,4.66,19.7863,10.38,8.898176187919482,0.20078917124992213,\N,\N,\N,1.51,\N
109812,\N,333.63147589,27.85389824,22,27,50.56,1.68,19.7785,10.33,8.849035326371643,0.0721799275812991,\N,\N,\N,1.426,\N
35495,\N,109.87910788,32.83093125,7,32,50.59,2.45,19.7668,10.06,8.580323397042838,0.1052435736442634,\N,\N,\N,1.42,\N
56829,"101206",174.74924888,42.32774572,11,42,50.61,1.15,19.7589,8.22,6.74118168654394,0.04935038908841394,8.332,6.85318168654394,0.04935038908841394,0.98,1.165
15774,"21209",50.8206455,-49.99257806,3,-49,50.64,1.73,19.7472,8.58,7.102468485046494,0.07421227770050809,8.685,7.207468485046494,0.07421227770050809,1.068,1.259
113421,"217107",344.56477026,-2.39534611,22,-2,50.71,0.75,19.72,6.17,4.695468052739367,0.03211838043057469,6.256,4.781468052739367,0.03211838043057469,0.744,0.848
9044,"12058",29.13320582,-60.22710031,1,-60,50.76,0.78,19.7006,8.61,7.1376080671133355,0.03337040606113639,8.757,7.284608067113336,0.03337040606113639,1.143,1.353
86707,\N,265.75278347,5.78947598,17,5,50.8,3.38,19.685,10.68,9.209318561419597,0.14469362763744975,\N,\N,\N,1.507,\N
8796,"11443",28.27041595,29.57939727,1,29,50.87,0.82,19.658,3.42,1.9523086881567746,0.03500612588088359,3.476,2.0083086881567755,0.03500612588088359,0.488,0.526
36215,\N,111.86990214,22.04422148,7,22,50.93,2.71,19.6348,11.25,9.78486838088089,0.11565390784531626,\N,\N,\N,1.495,\N
70857,"128642",217.34403747,80.81017568,14,80,51.04,0.58,19.5925,6.88,5.419553328565531,0.024676885065735288,6.973,5.512553328565531,0.024676885065735288,0.774,0.865
41554,\N,127.09521021,35.01725479,8,35,51.13,6.64,19.558,10.76,9.303378963632685,0.2835999044834203,10.812,9.355378963632685,0.2835999044834203,1.568,1.914
38594,\N,118.54615276,-25.30366157,7,-25,51.16,1.57,19.5465,9.75,8.294652679033081,0.06665915760088481,9.955,8.499652679033082,0.06665915760088659,1.385,1.505
80725,"148653",247.22032652,18.41311655,16,18,51.2,1.49,19.5313,6.98,5.526349804879155,0.06321108858447255,6.978,5.524349804879154,0.06321108858447255,0.848,0.963
68570,\N,210.5815217,13.68997829,14,13,51.21,2.17,19.5274,10.68,9.22677387917198,0.09207026985282507,10.797,9.34377387917198,0.09207026985282507,1.559,1.589
29860,"43587",94.31770235,5.09969578,6,5,51.76,0.78,19.3199,5.7,4.26997133830322,0.03272559329200719,5.772,4.341971338303221,0.03272559329200719,0.61,0.675
89825,"168442",274.96183965,-1.93861165,18,-1,51.81,1.43,19.3013,9.66,8.232067961435607,0.05994970910135855,9.87,8.442067961435605,0.05994970910135855,1.35,1.678
81655,\N,250.20414758,36.31626548,16,36,51.88,4.66,19.2753,11.45,10.024999837060212,0.1955745535269804,\N,\N,\N,\N,\N
67153,"119756",206.42319432,-33.04336606,13,-33,51.91,0.75,19.2641,4.23,2.806255144394248,0.03137579740858243,4.275,2.8512551443942478,0.03137579740858243,0.39,0.408
39757,"67523",121.88625899,-24.30443677,8,-24,51.99,0.66,19.2345,2.83,1.4095990871678978,0.02756777815185618,2.874,1.4535990871678974,0.02756777815185618,0.458,0.487
38625,"64606",118.64302408,-1.4121073,7,-1,52.01,1.85,19.2271,7.43,6.01043426887416,0.07727205313207897,7.494,6.07443426887416,0.07727205313207897,0.739,0.824
105152,"202751",319.511255,0.16203347,21,0,52.03,1.23,19.2197,8.15,6.731269129480184,0.05134362454750718,8.273,6.854269129480183,0.05134362454750718,0.99,1.214
66125,\N,203.33191005,-77.57321542,13,-77,52.09,39.91,19.1975,9.31,7.893771787163487,2.195351347621746,9.218,7.801771787163487,2.195351347621747,0.914,1.073
73786,\N,226.22450988,5.639331,15,5,52.11,1.97,19.1902,9.83,8.414605365833806,0.08213088327845419,9.813,8.397605365833806,0.08213088327845419,1.3,1.592
83101,"153026",254.72435489,-39.55909225,16,-39,52.3,2.05,19.1205,8.33,6.922508444336372,0.08515870582446716,8.497,7.089508444336372,0.08515870582446716,1.181,1.372
41689,\N,127.48197644,61.72749897,8,61,52.33,1.73,19.1095,10.29,8.883753673698326,0.07181381130726816,10.451,9.044753673698327,0.07181381130726816,1.345,1.678
34017,"52711",105.87647681,29.33909345,7,29,52.37,0.84,19.0949,5.93,4.525412869507429,0.0348327911591193,6.002,4.59741286950743,0.0348327911591193,0.595,0.662
94557,\N,288.66474349,19.31664395,19,19,52.45,2.75,19.0658,11.56,10.158727462647882,0.11395672248966715,\N,\N,\N,1.5,\N
35389,\N,109.63692344,17.89489039,7,17,52.47,28.98,19.0585,9.68,8.279555320991696,1.3500201796673066,9.613,8.212555320991695,1.3500201796673066,0.274,0.288
107522,"206804",326.64868207,-57.70118154,21,-57,52.56,1.88,19.0259,8.77,7.373276782758621,0.07770377579973342,8.963,7.566276782758621,0.07770377579973342,1.322,1.602
89517,\N,274.00913002,13.91460796,18,13,52.57,4.26,19.0223,10.18,8.783689885092127,0.17635154639552653,10.31,8.913689885092127,0.17635154639552653,1.404,1.777
6290,\N,20.1710989,57.32685005,1,57,52.71,5.18,18.9717,10.36,8.969465081074787,0.2140893381801119,10.496,9.105465081074788,0.2140893381801119,1.34,1.715
84277,\N,258.41968314,-8.41977523,17,-8,52.76,4.18,18.9538,12,10.61152393437164,0.17239988085456126,\N,\N,\N,1.548,\N
89962,"168723",275.32883578,-2.897122,18,-2,52.81,0.75,18.9358,3.23,1.8435808374424756,0.03084101141688622,3.352,1.9655808374424755,0.03084101141688622,0.941,1.097
112800,\N,342.65460662,34.85529109,22,34,52.82,3.04,18.9322,11.72,10.333991984354526,0.12511509773103047,\N,\N,\N,1.523,\N
11565,"15468",37.25546592,-19.97961837,2,-19,52.9,1.95,18.9036,8.78,7.397278360175929,0.08008110892071185,8.911,7.528278360175929,0.08008110892071185,1.12,1.412
111685,\N,339.37453363,39.38183912,22,39,52.94,1.94,18.8893,9.41,8.028919684826647,0.07960981650189813,9.569,8.187919684826648,0.0796098165018968,1.367,1.676
7646,\N,24.62349663,0.65118329,1,0,52.95,2.92,18.8857,11.6,10.21932982221752,0.11987042119188729,\N,\N,\N,1.496,\N
32919,"49601",102.88585412,47.3695031,6,47,53.12,1.23,18.8253,8.95,7.576290331799806,0.050289694318465195,9.089,7.715290331799807,0.050289694318465195,1.232,1.438
104440,"200525",317.33965419,-73.17226994,21,-73,53.38,2.18,18.7336,5.67,4.306892847257444,0.08873069022436741,5.736,4.372892847257445,0.08873069022436741,0.59,0.645
105312,"202940",319.9416834,-26.352011,21,-26,53.4,1.09,18.7266,6.56,5.197706285142784,0.04433021969168127,6.681,5.318706285142783,0.04433021969168127,0.737,0.814
68933,"123139",211.67218608,-36.36869575,14,-36,53.52,0.79,18.6846,2.06,0.7025805237988338,0.03205507865290835,2.19,0.8325805237988346,0.03205507865290835,1.011,1.194
71957,"129502",220.76484284,-5.6574291,14,-5,53.54,0.95,18.6776,3.87,2.51339183425457,0.038534092726628444,3.914,2.5573918342545703,0.038534092726628444,0.385,0.417
69824,\N,214.3514386,45.44452103,14,45,53.64,1.33,18.6428,10.19,8.837443845897807,0.05385254234573633,10.413,9.060443845897808,0.05385254234573633,1.391,1.801
75312,"137107",230.80094284,30.28824114,15,30,53.7,1.24,18.622,4.99,3.639871428497779,0.05015092207552163,5.082,3.7318714284977794,0.05015092207552163,0.577,0.624
63942,\N,196.56428657,20.72899678,13,20,53.78,2.38,18.5943,9.44,8.093103989436415,0.09615995031618318,9.623,8.276103989436415,0.09615995031618318,1.29,1.656
101955,"196795",309.90501773,4.97185386,20,4,53.82,2.21,18.5805,7.88,6.5347184671386795,0.08921690849404085,8.086,6.740718467138679,0.08921690849404085,1.241,1.453
117042,"222788",355.89463578,19.12992053,23,19,53.88,32.4,18.5598,9.11,7.76713793525474,1.5096896485074742,9.165,7.82213793525474,1.5096896485074742,0.413,0.438
12709,"16909",40.83604659,19.42928193,2,19,53.89,1.27,18.5563,8.23,6.887540917980128,0.05118353438531997,8.351,7.008540917980128,0.05118353438531997,1.074,1.262
46651,"82434",142.67547063,-40.46688763,9,-40,53.89,0.7,18.5563,3.6,2.257540917980127,0.028207759963452705,3.624,2.281540917980128,0.028207759963452705,0.371,0.382
78843,"144253",241.41786099,-20.44918647,16,-20,53.93,1.11,18.5426,7.39,6.0491521014408125,0.04470007089137429,7.507,6.166152101440812,0.04470007089137429,1.043,1.253
65343,"116495",200.88790539,29.23688593,13,29,53.97,2.13,18.5288,8.88,7.54076209032607,0.08574467098406169,8.596,7.2567620903260694,0.08574467098406169,1.321,1.014
42499,"73667",129.96190355,11.52388749,8,11,53.98,1.04,18.5254,7.61,6.27116440110249,0.041841622720838245,7.707,6.368164401102491,0.041841622720838245,0.832,0.966
104858,"202275",318.61995883,10.00771855,21,10,54.11,0.85,18.4809,4.47,3.13638766966291,0.0341139048714294,4.549,3.215387669662909,0.0341139048714294,0.529,0.543
4012,\N,12.86707054,58.3010422,0,58,54.23,2.12,18.44,10.66,9.331198022177276,0.08493211803841128,10.809,9.480198022177277,0.08493211803841039,1.363,1.414
45383,"79555",138.7238524,4.44289009,9,4,54.25,1.14,18.4332,7.91,6.581998712602836,0.04563765931886632,8.064,6.735998712602836,0.04563765931886632,1.035,1.191
84084,\N,257.85253534,-38.40958029,17,-38,54.25,56.24,18.4332,12.25,10.921998712602836,\N,\N,\N,\N,\N,\N
46816,"82558",143.10714949,-11.18471992,9,-11,54.52,0.99,18.3419,7.82,6.502779235813181,0.03943495987107282,7.938,6.620779235813181,0.03943495987107282,0.933,1.063
44295,"77175",135.32313619,15.26654028,9,15,54.57,3.21,18.3251,8.67,7.35476976891573,0.12788130611845316,8.708,7.392769768915731,0.12788130611845316,1.285,1.531
38910,\N,119.45166348,-33.95292606,7,-33,54.62,4.31,18.3083,8.83,7.5167584790185735,0.1717053094235026,8.976,7.662758479018574,0.1717053094235026,1.136,1.366
42881,\N,131.09582438,-44.4727867,8,-44,54.68,3.89,18.2882,10.65,9.339142529478924,0.1547425279984065,\N,\N,\N,1.432,\N
8903,"11636",28.65978771,20.80829949,1,20,54.74,0.75,18.2682,2.64,1.3315239653705246,0.029753493357307814,2.681,1.372523965370525,0.029753493357307814,0.165,0.18
19921,"27442",64.12118133,-59.30174841,4,-59,54.84,0.5,18.2349,4.44,3.1354872305873744,0.01979880180765292,4.556,3.251487230587374,0.01979880180765292,1.078,1.265
1734,\N,5.48333925,-31.40558641,0,-31,54.91,2.19,18.2116,11.16,9.858257218546886,0.0866517666497364,\N,\N,\N,1.485,\N
38939,"65486",119.51723268,-25.62603145,7,-25,54.91,1.15,18.2116,8.42,7.118257218546885,0.04548458344624651,8.576,7.274257218546886,0.04548458344624651,1.043,1.213
65721,"117176",202.10812668,13.78018777,13,13,55.22,0.73,18.1094,4.97,3.680482011516224,0.028708207400650387,5.05,3.760482011516224,0.028708207400650387,0.714,0.804
63253,\N,194.41853629,35.22541982,12,35,55.27,3.15,18.093,10.57,9.282447322908876,0.12389286399245858,10.694,9.406447322908877,0.12389286399245947,1.423,1.855
61495,\N,188.99373219,-45.93739996,12,-45,55.29,9.42,18.0865,11.09,9.803232949693681,0.37360664922556275,11.308,10.021232949693681,0.37360664922556275,1.482,1.158
49699,"87883",152.17993726,34.2424063,10,34,55.37,0.94,18.0603,7.56,6.276372617559669,0.03686798255983792,7.671,6.3873726175596675,0.03686798255983792,0.965,1.131
106147,"204587",322.50894501,-12.50943675,21,-12,55.38,1.42,18.0571,9.11,7.826764757047778,0.05569098677788098,9.279,7.995764757047779,0.05569098677788098,1.261,1.471
35550,"56986",110.0307889,21.98233941,7,21,55.45,0.85,18.0343,3.5,2.219507752425894,0.03328938036652218,3.579,2.298507752425895,0.03328938036652218,0.374,0.367
43510,\N,132.93476871,18.12510546,8,18,55.46,3.5,18.031,11.54,10.259899326209215,0.1372208311250116,\N,\N,\N,1.481,\N
38423,"64379",118.06584635,-34.70602121,7,-34,55.48,0.54,18.0245,5.01,3.730682262006237,0.021136123507515148,5.104,3.8246822620062364,0.021136123507515148,0.47,0.502
65877,\N,202.55955416,-8.57370307,13,-8,55.5,3.77,18.018,12.31,11.03146491561338,0.1477311220748394,\N,\N,\N,0.026,\N
30756,"257498",96.94143388,20.7832296,6,20,55.52,33.89,18.0115,8.59,7.312247287233992,1.540823938603003,8.42,7.142247287233992,1.5408239386030038,1.029,1.202
55848,"99492",171.69459817,3.00586353,11,3,55.59,3.31,17.9888,7.58,6.304983370192801,0.1294492896964874,\N,\N,\N,1.002,\N
65109,"115892",200.15027321,-36.71208109,13,-36,55.64,0.74,17.9727,2.75,1.476935606600045,0.028881817713728886,2.761,1.487935606600045,0.028881817713728886,0.068,0.076
1696,\N,5.33150549,-45.74443728,0,-45,55.68,2.02,17.9598,10.41,9.138496133012529,0.07881286204952787,\N,\N,\N,1.475,\N
54810,"97503",168.30591296,4.48242437,11,4,55.72,1.29,17.9469,8.7,7.430055538759629,0.05028176671764584,8.835,7.565055538759631,0.05028176671764584,1.179,1.464
93825,"177474",286.60433158,-37.06275714,19,-37,55.89,1.94,17.8923,4.23,2.9666705480795263,0.07540435821166325,\N,\N,\N,0.523,\N
56466,\N,173.65977286,-23.8701581,11,-23,56.35,2.06,17.7462,11.16,9.914469601910628,0.07941841146003537,\N,\N,\N,1.505,\N
7170,\N,23.11071865,-21.90296705,1,-21,56.42,2.12,17.7242,11.16,9.917165409096738,0.08163222127231506,\N,\N,\N,1.492,\N
80644,"148467",246.98772289,7.3060872,16,7,56.43,1.31,17.7211,8.83,7.587550251350208,0.05041892661283054,8.994,7.751550251350208,0.05041892661283054,1.253,1.441
34392,\N,106.96195688,67.20141656,7,67,56.51,2.19,17.696,11.17,9.930626536489495,0.08419584993792206,\N,\N,\N,1.499,\N
54872,"97603",168.52671705,20.52403384,11,20,56.52,0.83,17.6929,2.56,1.3210107658826047,0.031890510868818556,2.574,1.335010765882605,0.031890510868818556,0.128,0.169
79979,"146835",244.88117762,-30.9019166,16,-30,56.82,23.38,17.5994,7.29,6.062506146934586,0.9497702487929609,7.087,5.859506146934587,0.9497702487929609,0.585,0.629
63618,"113194",195.58664003,-26.7866182,13,-26,56.87,1.11,17.584,8.35,7.124416141260838,0.04238861482256384,8.517,7.291416141260838,0.04238861482256384,1.216,1.443
32362,"48737",101.3226398,12.89605513,6,12,57.02,0.83,17.5377,3.35,2.130136064867206,0.03161082798217141,3.393,2.173136064867207,0.03161082798217141,0.443,0.486
111571,"214100",339.04021314,-0.84015099,22,0,57.04,1.77,17.5316,9.98,8.760897584219046,0.06740428705065593,\N,\N,\N,1.411,\N
45617,"79969",139.47259606,28.56175076,9,28,57.05,1.08,17.5285,7.2,5.981278243771167,0.04111254012414545,7.319,6.100278243771169,0.04111254012414545,0.992,1.18
9007,"11937",28.98680207,-51.60958673,1,-51,57.19,0.62,17.4856,3.69,2.476600482733362,0.023541976586765934,3.808,2.5946004827333624,0.023541976586765934,0.844,0.976
38931,"65277",119.49115589,-0.81442473,7,0,57.26,1.45,17.4642,8.05,6.839256718427901,0.055000144652507466,8.225,7.0142567184279,0.055000144652507466,1.065,1.205
53947,\N,165.57518647,16.50970179,11,16,57.46,25.52,17.4034,11.35,10.146828108279646,1.0365962967262252,\N,\N,\N,1.6,\N
84893,"156897",260.25087615,-21.11243499,17,-21,57.48,0.93,17.3974,4.39,3.187583797310941,0.03513649244555017,\N,\N,\N,0.394,\N
25716,\N,82.36278367,15.57760123,5,15,57.5,2.16,17.3913,10.55,9.348339223448153,0.0816102355527768,10.66,9.458339223448153,0.0816102355527768,1.5,2.252
65016,\N,199.91805903,33.34687596,13,33,57.52,2.3,17.3853,10.62,9.41909438687413,0.08687501598013725,10.847,9.64609438687413,0.08687501598013725,1.469,1.637
14731,\N,47.56476606,5.91011097,3,5,57.53,4.24,17.3822,11.82,10.619471870127498,0.16032970274195524,\N,\N,\N,1.5,\N
17750,\N,57.00558859,68.67688918,3,68,57.53,2.68,17.3822,9.41,8.209471870127498,0.10122998824104457,10.427,9.226471870127497,0.10122998824104457,1.53,1.369
17743,\N,56.99303501,2.78885403,3,2,57.59,2.56,17.3641,11.05,9.851735392649534,0.09659029716176715,\N,\N,\N,1.495,\N
118212,\N,359.67892108,46.72917338,23,46,57.62,2.82,17.3551,9.57,8.372866269721971,0.10635974295654727,9.825,8.62786626972197,0.10635974295654727,1.355,1.618
15366,"275122",49.52978849,38.25345803,3,38,57.75,2.19,17.316,10.29,9.097759942820911,0.082386253860121,\N,\N,\N,1.449,\N
77514,\N,237.40258187,51.04852013,15,51,57.78,3.37,17.307,12.84,11.648887687540892,0.12679433866599954,\N,\N,\N,2.2,\N
92444,\N,282.58856166,-26.92357833,18,-26,57.87,1.92,17.2801,9.65,8.462267411817736,0.0720711563894536,9.925,8.737267411817736,0.07207115638945272,1.459,1.75
117966,\N,358.91691017,-6.14162219,23,-6,57.97,11.8,17.2503,11.14,9.95601650185386,0.4482721210700067,\N,\N,\N,1.465,\N
93858,"177565",286.71918034,-37.80976697,19,-37,58.24,0.91,17.1703,6.15,4.9761068315249055,0.033932017973185236,6.229,5.055106831524904,0.033932017973185236,0.705,0.803
117081,"222834",356.03047473,-27.19631628,23,-27,58.45,47.16,17.1086,9.01,7.843922577489295,2.427527751742673,9.683,8.516922577489295,2.427527751742673,0.535,0.572
49973,\N,153.03530939,-18.61772775,10,-18,58.59,1.66,17.0678,9.93,8.769117490037583,0.06153966858839599,10.292,9.131117490037585,0.06153966858839599,1.413,1.705
92311,"229590",282.2171726,17.43997462,18,17,58.6,1.6,17.0648,9.17,8.009488080090454,0.059304088963332724,9.342,8.181488080090455,0.059304088963332724,1.284,1.572
118200,\N,359.63583351,7.65940573,23,7,58.62,2.92,17.059,11.78,10.620229070512085,0.10825574184427733,\N,\N,\N,1.5,\N
34052,"53680",105.95956909,-43.56229292,7,-43,58.89,0.94,16.9808,8.67,7.5202077715983435,0.03466390635607919,8.82,7.670207771598344,0.03466390635607919,1.18,1.404
54658,\N,167.83326608,43.41841593,11,43,59.01,3.92,16.9463,10.92,9.774628073194997,0.14446239843541075,\N,\N,\N,1.632,\N
66182,\N,203.46586742,-53.43178743,13,-53,59.1,114.46,16.9205,12.96,11.817937404406278,\N,\N,\N,\N,\N,\N
53953,\N,165.58049645,16.50864841,11,16,59.31,12.56,16.8606,11.64,10.505639620166676,0.4669150741205286,\N,\N,\N,1.454,\N
80268,\N,245.78276639,-24.70813989,16,-24,59.46,2.05,16.818,10.23,9.101124524344597,0.0748954503903212,\N,\N,\N,1.458,\N
70529,\N,216.42904283,23.61979409,14,23,59.54,1.73,16.7954,9.77,8.64404415155353,0.06311227739209535,9.851,8.725044151553531,0.06311227739209624,1.419,1.741
67960,"121271",208.76142092,-29.09028601,13,-29,59.57,2.65,16.787,9.53,8.405138000494222,0.09666278840109488,9.728,8.603138000494223,0.09666278840109488,1.414,1.398
95995,"184467",292.78560166,58.58697665,19,58,59.84,0.64,16.7112,6.6,5.484957924282025,0.023225189425576165,6.71,5.594957924282026,0.023225189425576165,0.859,1.001
746,"432",2.29204036,59.15021814,0,59,59.89,0.56,16.6973,2.28,1.1667715654210449,0.020304892148341747,2.318,1.2047715654210442,0.020304892148341747,0.38,0.402
38382,"64096",117.94309895,-13.89719057,7,-13,59.98,0.95,16.6722,5.16,4.050032307117542,0.03439598725818582,5.232,4.122032307117541,0.03439598725818582,0.6,0.679
117059,\N,355.96196546,32.54646133,23,32,60.11,11.58,16.6362,13.11,12.004733639843083,0.4236207226768762,\N,\N,\N,1.55,\N
11452,"15285",36.9408789,4.43156925,2,4,60.22,1.75,16.6058,8.69,7.588703755883703,0.063121005780987,8.883,7.7817037558837026,0.063121005780987,1.397,1.665
110719,"212168",336.48437945,-75.01469938,22,-75,60.24,20.25,16.6003,9.35,8.249424815963222,0.759476308145199,8.845,7.744424815963223,0.759476308145199,1.12,1.289
82099,\N,251.55815985,16.47914545,16,16,60.34,3.39,16.5728,11.74,10.643026529194847,0.12212547516186589,\N,\N,\N,2.4,\N
23147,\N,74.71030549,49.84956222,4,49,60.48,1.56,16.5344,9.8,8.708058912465752,0.056022627427434024,10.011,8.91905891246575,0.056022627427434024,1.413,2.035
12351,\N,39.75497757,-58.18722018,2,-58,60.51,1.3,16.5262,9.48,8.38913576466214,0.04665920627456277,9.702,8.611135764662139,0.04665920627456366,1.396,1.536
85667,"158614",262.59946496,-1.06250365,17,-1,60.8,1.42,16.4474,5.31,4.229517896363675,0.05072453378164665,5.412,4.331517896363676,0.05072453378164665,0.715,0.815
44248,"76943",135.16146765,41.78344401,9,41,60.86,1.3,16.4312,3.96,2.8816597401107433,0.0463907917817985,4.015,2.936659740110743,0.0463907917817985,0.463,0.479
108752,\N,330.45336272,16.4670778,22,16,60.94,2.14,16.4096,10.65,9.574512249433276,0.07628589645181627,\N,\N,\N,1.498,\N
