designation,ra,dec,parallax,parallax_error,pm,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper
Gaia DR3 1862034696988864896,305.5638248021488,31.295355736427048,53.25627551510025,0.015715867,416.47858,408.67435616714914,-80.24760450732747,1.1881781,13.028171,14.792368,11.76358,3095.554,3095.294,3095.7512,5.0107,5.0104,5.011,-0.0492,-0.0501,-0.0482,18.729,18.7196,18.739
Gaia DR3 5756746775106229120,133.55563844160952,-8.086967469607064,51.14231589709361,0.0484347,1236.8972,940.7197857341387,-803.0946964899649,1.1416636,14.976862,17.386621,13.588961,,,,,,,,,,,,
Gaia DR3 260343123440688128,72.26910056105879,51.643088269642206,54.37390627513691,0.098473735,375.0632,-36.67735597110428,-373.2655628299306,1.1978015,15.917443,18.825268,14.43369,,,,,,,,,,,,
Gaia DR3 65829792677145344,58.691130905257694,24.27252217695994,74.98865311008939,0.05667107,367.55063,-293.33809684449193,-221.46381033206632,1.4243345,14.368261,16.938606,12.950821,,,,,,,,,,,,
Gaia DR3 68553931516671488,54.87437762176911,24.968241159078286,62.65413168915791,0.03198306,228.66817,116.21871025763672,196.93232761940916,1.366583,11.595599,13.033038,10.418342,3088.1282,3087.2178,3089.6118,4.2727,4.2696,4.2774,-0.8609,-0.8643,-0.8556,15.9772,15.9672,15.9959
Gaia DR3 4566158991430299520,252.74157915522798,22.453352014101526,95.51988583926105,0.025642665,401.78586,36.48669154467593,400.12573171212335,1.3037424,12.399279,14.31396,11.088376,3026.5957,3026.162,3028.8513,5.0718,5.0666,5.0726,-0.177,-0.1794,-0.1629,10.4551,10.4367,10.6187
Gaia DR3 4561968267282882688,254.79007277471916,20.971647569197195,50.954558203887906,0.19886576,139.44669,-22.838032203215768,137.563814011025,2.1712065,12.5353,,,,,,,,,,,,,,
Gaia DR3 4561968271578549632,254.7899234576069,20.97176340202292,50.77276348117683,0.07265734,120.04028,-23.44685095894829,117.72813868750995,3.304369,11.504212,12.63762,9.983324,,,,,,,,,,,,
Gaia DR3 4567274927017734400,260.47682518226895,21.43091558237368,62.90980968542098,0.044641133,293.77106,-159.80743781226502,246.50155618017538,1.151324,12.455764,14.153449,11.187437,,,,,,,,,,,,
Gaia DR3 4092990622155744000,276.6302402477138,-19.39395723243286,50.28085534540498,0.03063708,551.19257,-297.723767970273,-463.8682990600785,1.072203,12.684425,14.24984,11.470814,3207.6394,3204.8828,3211.3025,4.9974,4.9669,5.0001,-0.1514,-0.1615,-0.0667,19.8117,19.7142,21.6826
Gaia DR3 5861048509766415616,189.57987020199144,-65.2456804598289,55.33261045901121,0.017190998,62.820545,3.3343481944802225,62.73199498995628,0.8384257,11.507576,12.7790165,10.389912,,,,,,,,,,,,
Gaia DR3 4206320171755704320,286.5298682087842,-5.251404624899186,54.64439957125896,0.48119825,221.05688,216.47236177253106,-44.78687099344688,2.4828732,17.399452,20.610998,15.827955,,,,,,,,,,,,
Gaia DR3 2805045756653326080,12.6395419316077,24.81657513314053,66.7255813106135,0.07396992,205.82779,203.42839500687333,-31.33633841725112,1.5382388,11.240654,12.44219,9.6611805,,,,,,,,,,,,
Gaia DR3 5649998554125258368,138.05301863125402,-25.917628165480735,52.920039073805924,0.020863159,116.698364,103.86990822044189,-53.19352396708576,1.1101601,12.569243,14.134066,11.351841,3017.0735,3016.729,3019.4082,4.4023,4.4012,4.4096,-0.7849,-0.7861,-0.7719,18.9035,18.8899,18.9694
Gaia DR3 2802397960855105920,9.838652915455736,21.24883304644718,90.02481648583029,0.048158985,591.6235,-461.94828899560946,-369.6242681666145,0.87889403,5.6543193,6.0807157,5.0626116,5110.9243,5109.8975,5112.083,4.4555,4.4545,4.4563,-0.0824,-0.087,-0.0775,11.1092,11.0992,11.1286
Gaia DR3 5653063069125830016,133.83156827756443,-23.87057312949651,64.07682227187554,0.22319448,567.4432,-566.8120925453887,26.755091164726934,12.037418,12.374077,14.105255,11.019551,,,,,,,,,,,,
Gaia DR3 3127503620545728128,100.54682814138062,3.5801351731802407,65.97550941370541,0.030058285,261.93695,41.80124142777393,-258.58000388175276,1.0577447,10.898388,12.293688,9.730826,3116.873,3102.7441,3214.426,4.1823,4.1091,4.4883,-0.7595,-0.8439,-0.3976,15.1299,14.9344,15.2244
Gaia DR3 3127574019351694848,100.55578229579133,3.590786933723951,66.0601020598448,0.03218095,257.49728,45.391436972434704,-253.46492213017848,1.2504951,12.044943,13.6603985,10.819704,3000.5608,3000.134,3003.1562,4.3624,4.3611,4.3721,-0.7632,-0.7653,-0.7524,15.1495,15.135,15.1708
Gaia DR3 1827996187813279360,297.7898608941253,22.759921619450996,58.82913504124001,1.9791915,17.777634,-16.609601586643517,6.337619049128803,1.3070513,20.568031,,,,,,,,,,,,,,
Gaia DR3 2817999068780218368,350.4035366349682,17.284242398759528,94.36672394942809,0.028674357,1483.0366,-536.9745219681688,-1382.4095448466153,1.0152965,10.35875,11.943432,9.125892,,,,,,,,,,,,
Gaia DR3 1208695640675619584,230.9612451438866,17.460359765121662,89.12839436515914,0.033075817,1318.8734,-391.91863369696966,-1259.296213895556,1.4869673,12.195167,13.988167,10.920402,3071.262,3070.9854,3071.7324,5.0428,5.0424,5.0431,-0.1304,-0.1315,-0.1291,11.1823,11.1749,11.1903
Gaia DR3 1201405126966920448,243.62650721110384,19.104635848553055,58.87643809493437,0.046296373,2035.675,-2002.9458701817098,363.56640632519805,1.5146363,11.746953,13.165476,10.5643635,,,,,,,,,,,,
Gaia DR3 1209182041427374080,230.6940612028796,18.919305187888703,50.74538571235775,0.018029777,242.65018,-229.90493072878724,77.60691004519808,0.9015958,6.958224,7.3489423,6.3952813,5243.718,5242.9434,5244.4746,4.4824,4.4818,4.4831,-0.5381,-0.5449,-0.5311,19.6938,19.6875,19.7006
Gaia DR3 1209281375431039104,233.82985454492587,17.71229222349208,66.87752433502216,0.029177222,1222.2137,-1211.1074195888914,-164.39397175786522,1.4554548,11.349645,12.657914,10.218404,3187.4963,3184.619,3202.47,4.4078,4.3998,4.443,-0.8665,-0.877,-0.8177,14.9811,14.9634,15.213
Gaia DR3 1209281444150517120,233.82906634288568,17.717133629282703,66.92910252686589,0.019998355,1221.5641,-1209.510353669511,-171.18238775831105,1.4279274,13.425289,15.272576,12.143821,3002.6665,3000.4321,3009.5483,5.0175,4.9889,5.0254,-0.5201,-0.6136,-0.5052,14.9533,14.8737,15.0988
Gaia DR3 1209432042883668480,233.71072951618376,18.00196306214209,58.50469867343261,0.059486337,394.2306,-205.69869299708853,-336.31207743516086,2.5560553,13.886274,15.923135,12.564631,,,,,,,,,,,,
Gaia DR3 1205070452055788928,240.70770535248042,20.583654043582936,99.79477183154232,0.032789495,1571.0616,-961.3158671588086,-1242.6207595090327,1.5123907,11.167263,12.811124,9.924122,,,,,,,,,,,,
Gaia DR3 1212774313804554752,227.52009755174592,19.355624418458614,57.57386395195421,0.03345013,452.25082,5.824697688443393,-452.21330980585014,1.7309614,12.021721,13.633267,10.78486,3023.9717,3023.5781,3024.4265,4.3363,4.3347,4.3381,-0.643,-0.6449,-0.641,17.4458,17.4331,17.4609
Gaia DR3 1213916950812872192,231.5573215139173,20.726303613986875,48.313227024531415,0.77741784,421.96756,-221.4838089079322,-359.1678391977092,1.0179714,20.656542,21.050531,19.005772,,,,,,,,,,,,
Gaia DR3 1214076070761755008,229.63109374468223,20.60824922657203,60.701210631468136,0.12318817,95.82924,4.9861429337479315,95.69943009239786,4.415142,13.551904,15.73317,12.169079,,,,,,,,,,,,
Gaia DR3 1214160733157163008,230.47094024402693,20.97832225750799,87.3251282499995,0.021393318,151.81148,81.50276714893707,128.0781918555097,1.2867457,9.124214,10.272954,8.05256,,,,,,,,,,,,
Gaia DR3 3466404092409078272,180.98874292190638,-33.02379657378239,52.69965156028464,0.058927737,765.04144,-763.0504942669183,55.157871283130234,2.5893235,12.555247,14.247567,11.296477,,,,,,,,,,,,
Gaia DR3 5353126879893514368,164.52226495558665,-55.42154439805064,50.42114096209284,0.09977513,19.275066,19.27418306519246,-0.1844387509514513,5.276539,13.8423815,15.992929,12.4770155,,,,,,,,,,,,
Gaia DR3 3038607830561555072,121.40613632547081,-9.546554374698681,61.25864740938337,0.02696516,754.52966,486.44023465050543,-576.7936660032233,1.3969904,13.52372,15.460872,12.2166815,,,,,,,,,,,,
Gaia DR3 4319908862597055232,290.4182563607856,14.677830427187898,50.307603765615106,0.029690132,82.80047,-33.01635009844056,-75.9331184898327,1.0677162,13.018942,12.980378,13.125701,,,,,,,,,,,,
Gaia DR3 2787758616366123136,14.163071305466973,17.458412727591504,54.8456055780177,0.040628694,743.0163,683.3395394327056,-291.7538052984116,1.8045716,12.333019,13.985826,11.0916395,3001.0664,3000.1653,3006.627,4.3491,4.345,4.3587,-0.6845,-0.6894,-0.6554,18.3031,18.2492,18.6854
Gaia DR3 2799992744809482112,6.985243946351337,22.324902794590333,70.78101071168312,0.42671707,434.78912,392.7166624409269,-186.5883308135825,6.43927,14.962327,18.313305,13.384194,,,,,,,,,,,,
Gaia DR3 2788757282161376512,15.812771722532972,20.098462040481657,62.76551275727151,0.11638432,676.82806,676.2819754336367,27.182460326701403,4.8353233,11.685182,13.2089205,10.424556,,,,,,,,,,,,
Gaia DR3 2788769028896753664,15.812158488357541,20.098082809316534,62.76521363604779,0.026924904,674.0924,672.1632750180221,50.96168573056726,1.3694594,10.663842,11.884141,9.553832,3219.468,3218.459,3220.2212,4.1513,4.1486,4.1537,-0.9475,-0.9512,-0.9447,15.919,15.9036,15.9281
Gaia DR3 2800823799506215168,6.33469184849611,22.884358347500047,61.901373327066494,0.031923056,519.8029,-234.4117147368492,-463.946326946323,1.4445628,12.771174,14.487656,11.513309,,,,,,,,,,,,
Gaia DR3 2797745549200763520,4.064320711857081,19.8570414552915,65.10811689055409,0.041267276,1044.6532,714.6345511276562,-761.9696674473287,1.5539801,10.908869,12.514786,9.672952,,,,,,,,,,,,
Gaia DR3 2797745549200773120,4.070650621944494,19.860692297743864,65.04914175185596,0.039420694,1030.6677,708.1365425921044,-748.87827438726,1.5912825,11.886798,13.513712,10.641011,3002.2363,3001.9365,3002.5347,4.3279,4.3266,4.3295,-0.6718,-0.6733,-0.6701,15.4548,15.4445,15.4662
Gaia DR3 2781513733917711616,11.340895337317605,16.57888041078732,65.40568817765696,0.17541876,362.25076,359.0685811886626,-47.90994685534711,0.92537427,18.142391,20.996897,16.567297,,,,,,,,,,,,
Gaia DR3 2801216123294143360,5.8655364124677485,24.307360667355322,60.19784032442506,0.033681937,254.16011,-225.25914294529053,117.7101545792772,1.3454552,12.820677,14.507668,11.554302,,,,,,,,,,,,
Gaia DR3 2794735086363871360,9.07135464103575,18.35341013813914,114.47346356966919,0.13814536,910.1177,901.582121871652,124.35371335591394,0.9693718,17.495636,20.44291,15.909052,,,,,,,,,,,,
Gaia DR3 4237021938009045248,300.27588501384247,0.2700123380217709,50.26249449419899,0.01855512,224.6945,55.576076021778626,-217.71293434996872,1.167592,10.568735,11.754957,9.481072,3499.6968,3484.479,3506.0005,4.6227,4.5632,4.6469,-0.3681,-0.4868,-0.3137,19.83,19.7775,19.8905
Gaia DR3 5680147991886954240,139.08454259852016,-18.62515602141569,74.38801212980484,0.018535405,347.01086,-314.7094797076012,146.20012278257582,1.0666125,9.807261,10.974305,8.731729,,,,,,,,,,,,
Gaia DR3 2999254213453678720,89.16931209956947,-10.309936799168852,62.839589174111936,0.023095807,130.7392,-27.80850716457996,127.74751003903245,1.2657638,11.947085,13.505754,10.730347,3016.8135,3016.691,3016.9294,4.3004,4.3,4.3009,-0.8017,-0.802,-0.8013,15.9208,15.9132,15.9301
Gaia DR3 2997171394834174976,89.83256483907208,-14.081838232219802,95.27143701161523,0.7178836,663.9178,571.3404657924699,-338.1670202719612,1.3032441,20.129784,21.436401,18.348654,,,,,,,,,,,,
Gaia DR3 5677606810060597248,145.6464031860283,-19.235729064940955,58.63046978803034,0.020513618,522.623,-475.1299408418677,-217.6840044436696,1.063648,10.907699,12.195253,9.785274,3204.0808,3201.236,3236.9617,4.2009,4.19,4.3291,-0.8413,-0.8542,-0.6846,17.0473,17.0054,17.1197
Gaia DR3 5682008056323530368,142.8412957234274,-17.295762704607554,63.75938682352279,0.6917592,385.5029,-362.690622078861,-130.64458557420315,14.689433,14.977961,17.82606,13.52608,,,,,,,,,,,,
Gaia DR3 5676353096222033792,140.30995408199593,-21.08305778696315,79.5729260087761,0.15303388,944.69336,246.76348393980268,-911.8954543838225,0.86031294,17.617268,20.811394,16.03869,,,,,,,,,,,,
Gaia DR3 3490286416972291584,182.67651454048436,-22.21811613430224,52.833721569491516,0.029259209,292.1447,157.5378396747901,246.0291887471695,1.4086795,12.007519,13.402045,10.83061,3210.7876,3206.7537,3234.3044,4.6786,4.6692,4.7406,-0.4289,-0.4441,-0.3551,18.9294,18.8806,19.0019
Gaia DR3 3487062064765702272,179.47876692481427,-27.709806064891307,98.2979742730708,0.020261995,1246.5554,-1080.9011062656023,-620.9292091461986,0.9976924,6.5786986,7.1862984,5.835187,4537.787,4532.997,4538.7144,4.5307,4.5251,4.5374,0.0173,-0.012,0.0614,10.1728,10.1667,10.1894
Gaia DR3 348020242217448576,24.208998277705287,41.39055046681678,74.18150048920077,0.035620563,420.7796,-172.437199106067,-383.8240371951321,1.521157,12.497144,14.276758,11.226539,,,,,,,,,,,,
Gaia DR3 348020482735930112,24.198321215249642,41.4037617615712,74.19396780666189,0.2082973,418.7238,-171.89184082707104,-381.8151588992299,7.246776,3.966133,4.2386155,3.5156913,6096.4243,6093.169,6098.3823,4.1171,4.1071,4.12,-0.0976,-0.1117,-0.0851,13.5205,13.4624,13.7321
Gaia DR3 3489338019474046720,182.10297084694267,-24.72926444100704,66.22577613841631,0.17039588,64.30478,23.990000133539642,-59.66225167639152,2.235545,11.697051,,,,,,,,,,,,,,
Gaia DR3 3489338019475637760,182.10387983595368,-24.72905347552688,66.76962847793135,0.18042505,104.90993,96.97570221883613,-40.02257455269839,2.2829719,3.946629,4.1181154,3.6199741,6900.1777,6896.5913,6906.9805,4.1915,4.1819,4.233,-0.5055,-0.5618,-0.3964,14.9495,14.4328,15.0544
Gaia DR3 3489719481290397696,181.36134404486526,-23.552365030827776,95.90170123713744,0.018155761,230.38557,41.818552085130115,226.55843526184685,0.99725527,12.738089,12.842916,12.548251,,,,,,,,,,,,
Gaia DR3 3489874340630661248,183.53565753332592,-23.755029874500032,94.17662136293448,1.0774944,79.32441,58.665319210066684,53.39234046828061,1.046361,20.577303,20.42117,,,,,,,,,,,,,
Gaia DR3 3489874340631095936,183.5363721475547,-23.75432290382595,92.88918596143745,0.03086754,95.196106,44.180865002037585,84.32289293198546,1.1524258,12.29384,14.172161,10.989988,,,,,,,,,,,,
Gaia DR3 352200138749697408,33.36964299767751,44.74524585364714,51.68026052908957,0.1808261,154.96553,-52.544168475304446,-145.78554358035245,0.9832664,18.219933,21.18242,16.666395,,,,,,,,,,,,
Gaia DR3 348515297330773120,25.451342746949244,42.612699774488185,68.02437179464543,0.37179318,839.463,824.7606518454206,-156.4226297983505,2.8920834,4.800438,5.112087,4.3069367,5777.9346,5776.3237,5779.5845,4.2294,4.2259,4.2327,-0.3016,-0.3153,-0.2914,14.6884,14.607,14.7695
Gaia DR3 2954555801611979648,79.65245423379399,-28.69991906819153,54.865586950108444,0.022321705,434.49832,-37.70063680939158,432.85963329145955,1.1978287,14.219103,16.323477,12.883977,2955.5806,2951.728,2957.7249,5.1213,5.0899,5.1293,-0.4285,-0.4853,-0.4123,18.2033,18.1539,18.2779
Gaia DR3 2954061532478049664,102.05645266849368,-10.428807004130801,58.58174951084069,0.016688982,32.37387,4.2408033308713575,-32.09490920951879,1.1093545,10.068644,11.156624,9.031932,3575.854,3549.9143,3583.1404,4.6098,4.4858,4.6339,-0.5571,-0.7677,-0.5041,17.0941,17.0492,17.1453
Gaia DR3 6508401923473282432,335.5661138004264,-54.5595680078303,76.15946505307657,0.019678587,298.5689,-184.20185298628616,234.97460424959905,1.1431462,8.409995,9.203866,7.5403485,,,,,,,,,,,,
Gaia DR3 6508776375901968640,334.5683625481559,-53.62987304773594,71.09384614454987,0.055435102,768.94,441.22964916542867,-629.7500845409968,0.9893079,5.2305317,5.541717,4.7359624,5780.66,5778.994,5786.3784,4.3,4.298,4.3052,-0.2664,-0.2696,-0.2518,13.9788,13.9188,14.0088
Gaia DR3 6517274496976569344,340.0810637443171,-49.517146869093644,83.85768795617837,0.027883355,499.33282,468.72563489362653,172.1323862023155,1.2030228,13.1612015,15.210733,11.828575,,,,,,,,,,,,
Gaia DR3 6517274535632335872,340.08216256511923,-49.51636312272299,83.93672372025935,0.03589504,481.82785,459.54399778798677,144.83575937263188,1.4167646,13.356599,15.499135,12.004172,,,,,,,,,,,,
Gaia DR3 6514632718428652928,345.83671298715984,-49.72659212090753,51.14944957002365,0.017496156,111.1302,-29.536788587441695,-107.13309193317644,1.0369618,9.903913,10.905701,8.910142,3723.329,3712.218,3737.0781,4.6377,4.625,4.6542,-0.2721,-0.3813,-0.1543,19.59,19.5026,19.8952
Gaia DR3 6518076316215261568,336.27437822026934,-47.88254046859564,66.7144132277478,0.030190406,806.68787,488.02775341966964,-642.3194198113408,1.0220927,11.2144985,12.75409,10.002409,3222.6016,3134.0085,3225.5308,4.7629,4.1931,4.7845,-0.0393,-0.9612,-0.0044,14.9544,14.8262,15.2134
Gaia DR3 6509993810151618304,337.5388272892954,-53.75205402083646,64.35766905397324,0.38927606,739.77655,-54.67739958085539,-737.7531639215564,17.299686,12.7922,14.718533,11.475607,,,,,,,,,,,,
Gaia DR3 2009439555118168832,351.12662828149587,57.85305705753156,75.57228251850972,0.012979467,288.72763,-61.77409055477234,-282.0418577143782,0.9079011,9.144559,10.231806,8.106551,3628.9368,3628.612,3629.3572,4.6148,4.6144,4.6153,-0.1688,-0.1707,-0.1641,13.2189,13.2158,13.2225
Gaia DR3 2009481748875806976,348.33773395483047,57.16966644274312,152.86400389732427,0.049440492,2095.2073,2074.413511999184,294.4519772796575,0.99794143,5.2318964,5.766576,4.5502343,,,,,,,,,,,,
Gaia DR3 6032685745182407040,253.14586943466853,-29.006855746565158,51.03913169913069,0.027755385,366.15775,-109.79793530915205,-349.3077608005638,1.0967262,14.030096,16.029388,12.665437,2942.6497,2932.5542,2947.8108,5.0265,4.9641,5.046,-0.1626,-0.2287,-0.118,19.6613,19.5646,20.0161
Gaia DR3 991713927241075840,100.95736393067432,51.13495365951942,52.904678252356995,0.057830084,916.52466,104.92862821295807,-910.4984694416129,1.4866871,12.560951,,,,,,,,,,,,,,
Gaia DR3 991713931537805440,100.95811427703255,51.13498845721774,53.02924083986898,0.02599329,874.5814,85.49859447961038,-870.3922472152394,1.3843044,11.507949,12.77411,10.267693,3344.9766,3284.2961,3351.9895,4.7709,4.4434,4.8255,-0.3467,-0.8391,-0.2284,18.8464,18.7947,18.9966
Gaia DR3 3411339626674506624,70.32744888255134,20.90038275238946,75.68695566452061,0.024139958,345.7658,-234.26081671430512,-254.31448845547632,1.021274,7.53582,8.159536,6.777121,4305.874,4299.1377,4307.2217,4.5115,4.5046,4.5131,-0.7722,-0.8145,-0.7595,13.2084,13.202,13.2336
Gaia DR3 3411398347466374144,70.73293563415463,21.473566186536463,71.90405948836667,0.024304645,123.58459,37.679792885958605,117.70040062835908,1.1308731,10.727077,12.1491785,9.550857,3108.9282,3108.3054,3115.3538,4.1483,4.1451,4.1708,-0.7913,-0.7944,-0.7615,13.9207,13.9097,13.9442
Gaia DR3 2595284016771502080,335.78059284429975,-17.610507570693272,138.2280013262178,0.048167944,781.9099,308.71178080407003,-718.3872158061436,1.1723644,11.550707,13.5313,10.227819,,,,,,,,,,,,
Gaia DR3 2591754107321120896,19.500233481464097,16.16948658683004,59.66056792053775,0.019499337,650.8523,-17.203312745153305,-650.62488307205,1.0103896,13.782736,13.830946,13.673626,,,,,,,,,,,,
Gaia DR3 3410478399832994688,68.65672101895085,19.10111134882547,58.95189896127031,0.03254156,204.76924,-194.43486085763413,-64.23028636473681,1.2443101,13.990742,16.119068,12.648094,,,,,,,,,,,,
Gaia DR3 2571094283835172736,30.56463581614585,10.335957901329609,108.25824276088214,0.057761323,729.738,-673.6390077894835,-280.5850526143878,1.6939517,13.43526,15.908454,12.034747,,,,,,,,,,,,
Gaia DR3 2571309955621962240,30.617298488262897,10.581070527181739,69.63528953415874,0.17281064,109.342926,-50.192911607821685,-97.14188773868602,3.5338569,11.877724,13.08467,10.156904,,,,,,,,,,,,
